duration,packets,bytes,packetsPerSecond,bytesPerSecond,averagePacketSize,srcPort,dstPort,protocol
13.0815,3,262,0.229332,20.0283,87.3333,443,59236,6
12.8283,11,6108,0.857478,476.134,555.273,443,36878,6
13.6572,17,6748,1.24476,494.098,396.941,36812,443,6
13.0575,11,5419,0.842429,415.011,492.636,59176,443,6
13.2693,17,8915,1.28115,671.849,524.412,853,50286,6
13.4585,3,262,0.222908,19.4673,87.3333,443,59052,6
13.072,9,4954,0.688494,378.978,550.444,59154,443,6
0,1,66,0,0,66,49402,443,6
12.8849,11,6121,0.853709,475.05,556.455,443,36730,6
13.1058,9,4954,0.686717,378,550.444,59016,443,6
13.0728,9,4954,0.688453,378.955,550.444,59022,443,6
13.2424,9,4954,0.679637,374.102,550.444,59238,443,6
13.0192,3,262,0.230429,20.1241,87.3333,443,59310,6
13.389,4,348,0.298752,25.9915,87,443,59016,6
13.5424,3,262,0.221526,19.3466,87.3333,443,58994,6
13.8244,4,348,0.289344,25.1729,87,443,59154,6
13.7655,7,594,0.508517,43.1513,84.8571,443,59176,6
13.8502,5,422,0.361005,30.4689,84.4,443,59022,6
14.6839,11,5419,0.749121,369.044,492.636,59252,443,6
15.4015,6,520,0.389571,33.7628,86.6667,443,59252,6
13.9727,5,422,0.357841,30.2018,84.4,443,59238,6
14.6212,11,6120,0.752333,418.571,556.364,443,36812,6
16.7417,19,7202,1.13489,430.184,379.053,36720,443,6
17.6282,11,6108,0.623999,346.49,555.273,443,36720,6
17.1265,3,274,0.175167,15.9986,91.3333,443,59206,6
19.8559,14,5854,0.70508,294.824,418.143,59092,443,6
19.6832,89,102726,4.52162,5218.96,1154.22,443,59130,6
20.6852,12,5798,0.580126,280.297,483.167,58942,443,6
20.0151,97,14627,4.84634,730.799,150.794,59130,443,6
20.6024,10,6035,0.485381,292.927,603.5,443,59092,6
21.1239,20,9302,0.946795,440.354,465.1,36862,443,6
20.9512,98,14640,4.67753,698.765,149.388,36592,443,6
21.2949,14,3850,0.657435,180.795,275,58960,443,6
21.1502,92,13860,4.34985,655.314,150.652,36606,443,6
21.3049,19,7380,0.891815,346.4,388.421,59168,443,6
0.601132,3,3876,4.99058,6447.84,1292,54965,443,17
22.0473,9,5973,0.408213,270.917,663.667,443,59316,6
21.6985,4,348,0.184345,16.038,87,443,58942,6
22.0568,11,6121,0.498712,277.511,556.455,443,36862,6
21.847,94,14814,4.30265,678.08,157.596,36844,443,6
22.2332,93,14239,4.18293,640.439,153.108,36698,443,6
22.205,93,101892,4.18824,4588.69,1095.61,443,36698,6
21.9258,92,101558,4.19598,4631.9,1103.89,443,36592,6
22.2949,3,226,0.13456,10.1368,75.3333,443,36380,6
22.284,92,101702,4.12852,4563.9,1105.46,443,36606,6
22.329,3,226,0.134354,10.1214,75.3333,443,36224,6
22.6091,3,226,0.13269,9.99598,75.3333,443,36338,6
23.9049,18,7294,0.752983,305.125,405.222,59342,443,6
24.1827,101,15294,4.17653,632.435,151.426,36658,443,6
24.79,14,8005,0.564745,322.913,571.786,36882,443,6
23.9954,93,13515,3.87574,563.232,145.323,59312,443,6
22.8329,90,101591,3.94167,4449.32,1128.79,443,36844,6
22.9756,12,6219,0.522294,270.679,518.25,443,59168,6
24.3535,4,292,0.164248,11.9901,73,443,35988,6
22.9951,10,6023,0.434876,261.926,602.3,443,58960,6
24.2702,13,6912,0.535636,284.794,531.692,35652,443,6
24.5857,16,5334,0.650784,216.955,333.375,59370,443,6
1.03236,2,2588,1.9373,2506.87,1294,0,0,58
1.03236,2,2584,1.93731,2503.01,1292,443,54965,17
25.6128,20,8552,0.780859,333.895,427.6,36704,443,6
25.369,95,103289,3.74472,4071.46,1087.25,443,36658,6
0,1,86,0,0,86,443,55498,6
25.2802,92,103170,3.63921,4081.06,1121.41,443,59312,6
25.8807,10,6045,0.386389,233.572,604.5,443,59342,6
26.3156,9,5466,0.342003,207.71,607.333,59064,443,6
26.695,98,14876,3.6711,557.258,151.796,36598,443,6
26.3136,10,5552,0.380032,210.994,555.2,59408,443,6
26.5053,4,348,0.150913,13.1295,87,443,36882,6
26.3159,9,5466,0.341999,207.707,607.333,59010,443,6
26.1858,17,6172,0.649207,235.7,363.059,59360,443,6
26.3155,9,5466,0.342004,207.71,607.333,59066,443,6
26.3156,10,5552,0.380003,210.978,555.2,59216,443,6
26.3157,10,5552,0.380002,210.977,555.2,59042,443,6
25.8139,20,7718,0.774776,298.986,385.9,36884,443,6
25.804,9,5466,0.348783,211.828,607.333,58972,443,6
26.2376,9,5949,0.343019,226.735,661,443,59370,6
26.3142,9,5466,0.34202,207.72,607.333,59284,443,6
26.3152,9,5466,0.342007,207.713,607.333,59122,443,6
25.8042,11,5650,0.426286,218.956,513.636,58932,443,6
26.5697,18,6512,0.677465,245.092,361.778,59378,443,6
26.6739,12,6207,0.449877,232.699,517.25,443,36704,6
26.3153,9,5466,0.342007,207.712,607.333,59110,443,6
26.1682,4,268,0.152858,10.2415,67,443,35652,6
26.3153,10,5552,0.380006,210.98,555.2,59104,443,6
26.3141,9,5466,0.342021,207.721,607.333,59300,443,6
26.3143,9,5466,0.342019,207.72,607.333,59268,443,6
26.3146,9,5466,0.342015,207.717,607.333,59208,443,6
26.7501,95,103339,3.55139,3863.13,1087.78,443,36672,6
27.062,3,262,0.110857,9.68148,87.3333,443,59010,6
27.0027,3,262,0.1111,9.70274,87.3333,443,59300,6
27.0048,3,262,0.111091,9.70198,87.3333,443,59268,6
27.0466,4,348,0.147893,12.8667,87,443,59216,6
26.98,4,348,0.148258,12.8985,87,443,59408,6
27.0536,4,348,0.147855,12.8633,87,443,59042,6
26.6816,14,6367,0.524705,238.628,454.786,443,36884,6
27.4567,19,8180,0.691999,297.924,430.526,36804,443,6
26.5764,5,434,0.188137,16.3303,86.8,443,58932,6
27.085,100,16800,3.69208,620.269,168,36810,443,6
27.0406,3,262,0.110944,9.68912,87.3333,443,59122,6
26.8353,12,6206,0.447172,231.262,517.167,443,59360,6
26.5998,3,262,0.112783,9.84971,87.3333,443,58972,6
26.8228,103,15244,3.84001,568.322,148,36672,443,6
27.0475,3,262,0.110916,9.68666,87.3333,443,59066,6
26.9672,93,102232,3.44863,3790.97,1099.27,443,36810,6
27.7871,17,6148,0.611795,221.254,361.647,59142,443,6
27.0077,3,262,0.11108,9.70096,87.3333,443,59284,6
27.0146,3,262,0.111051,9.69846,87.3333,443,59208,6
27.0385,3,262,0.110953,9.68988,87.3333,443,59110,6
27.0535,3,262,0.110891,9.68452,87.3333,443,59064,6
27.0159,4,348,0.148061,12.8813,87,443,59104,6
27.2673,91,101829,3.33733,3734.48,1119,443,36598,6
27.2325,10,6046,0.367209,222.014,604.6,443,59378,6
29.4159,96,102415,3.26354,3481.62,1066.82,443,36620,6
28.4447,11,6108,0.386715,214.732,555.273,443,36804,6
29.1535,97,14674,3.32722,503.336,151.278,36648,443,6
29.2439,90,102826,3.07756,3516.15,1142.51,443,36690,6
28.9864,100,16656,3.4499,574.615,166.56,36784,443,6
28.8812,90,101816,3.11621,3525.33,1131.29,443,36784,6
29.1354,91,101851,3.12335,3495.79,1119.24,443,36794,6
29.0287,91,101752,3.13483,3505.22,1118.15,443,36636,6
28.5075,11,6132,0.385863,215.101,557.455,443,59142,6
29.2527,98,16993,3.35012,580.904,173.398,36794,443,6
28.249,19,8454,0.67259,299.267,444.947,36746,443,6
29.6426,18,6612,0.607234,223.057,367.333,59394,443,6
29.0974,91,101892,3.12743,3501.76,1119.69,443,36648,6
29.3225,98,15033,3.34214,512.678,153.398,36690,443,6
29.2031,12,6183,0.410915,211.724,515.25,443,36746,6
28.5091,94,14188,3.29719,497.665,150.936,36620,443,6
28.0398,94,14392,3.35237,513.27,153.106,36636,443,6
30.3457,10,6046,0.329536,199.238,604.6,443,59394,6
30.226,91,103253,3.01065,3416.03,1134.65,443,59124,6
29.6885,89,101655,2.9978,3424.06,1142.19,443,58980,6
30.5539,93,14671,3.0438,480.167,157.753,59124,443,6
29.9943,94,14621,3.13392,487.459,155.543,58980,443,6
7.79416,6,588,0.769808,75.4411,98,60324,443,6
30.8274,89,101957,2.88705,3307.35,1145.58,443,59078,6
6.48558,3,282,0.462564,43.481,94,443,60324,6
31.1491,97,12661,3.11406,406.465,130.526,59078,443,6
31.2774,92,104052,2.94142,3326.74,1131,443,36710,6
31.3579,99,15280,3.1571,487.277,154.343,36710,443,6
32.3072,90,102070,2.78575,3159.36,1134.11,443,36836,6
32.443,98,15203,3.02069,468.607,155.133,36836,443,6
33.2697,92,103108,2.76528,3099.15,1120.74,443,59186,6
33.0595,98,15199,2.96435,459.747,155.092,36686,443,6
33.2104,100,15307,3.0111,460.909,153.07,36584,443,6
32.4597,12,5798,0.36969,178.622,483.167,59206,443,6
33.738,33,8026,0.978126,237.892,243.212,59328,443,6
33.6099,99,14895,2.94556,443.173,150.455,59186,443,6
31.424,8,753,0.254582,23.9626,94.125,55960,443,6
34.3332,28,25361,0.815537,738.672,905.75,443,59328,6
33.9826,89,101646,2.61899,2991.12,1142.09,443,36686,6
34.1449,90,101625,2.63583,2976.29,1129.17,443,36584,6
36.5889,91,103267,2.48709,2822.36,1134.8,443,36846,6
35.217,96,14903,2.72595,423.176,155.24,36590,443,6
16.0937,7,652,0.434953,40.5128,93.1429,443,55960,6
36.738,101,16740,2.7492,455.659,165.743,36846,443,6
36.6104,97,15599,2.64952,426.081,160.814,36826,443,6
35.6951,91,102006,2.54937,2857.7,1120.95,443,36756,6
35.5454,16,9721,0.450129,273.482,607.562,36718,443,6
36.3635,4,348,0.110001,9.57005,87,443,36718,6
16.0516,4,334,0.249197,20.8079,83.5,59482,443,6
35.7943,97,16539,2.70993,462.057,170.505,36756,443,6
36.4849,91,101912,2.49419,2793.27,1119.91,443,36826,6
16.053,5,392,0.311468,24.4191,78.4,443,59482,6
36.2074,89,101727,2.45806,2809.56,1143,443,36590,6
37.1722,89,101532,2.39426,2731.4,1140.81,443,36860,6
38.4671,8,3653,0.20797,94.9642,456.625,443,36310,6
38.4457,8,3652,0.208086,94.9912,456.5,443,36182,6
38.5405,8,3654,0.207574,94.8093,456.75,443,36094,6
38.4239,89,101600,2.31627,2644.19,1141.57,443,36870,6
37.3177,93,15851,2.49212,424.758,170.441,36860,443,6
37.9386,96,14554,2.53041,383.62,151.604,36900,443,6
37.5272,91,14013,2.42491,373.409,153.989,36870,443,6
37.9627,101,15086,2.66051,397.39,149.366,59376,443,6
38.6333,8,3652,0.207075,94.5299,456.5,443,36056,6
38.6208,8,3654,0.207142,94.6123,456.75,443,36172,6
38.6666,8,3653,0.206897,94.4743,456.625,443,36064,6
39.2969,8,3654,0.203578,92.9844,456.75,443,36500,6
38.9517,93,103216,2.38757,2649.85,1109.85,443,59376,6
39.039,91,101982,2.331,2612.31,1120.68,443,36900,6
40.349,99,14843,2.4536,367.866,149.929,36680,443,6
40.2896,91,101560,2.25865,2520.75,1116.04,443,36680,6
40.2493,89,101407,2.21122,2519.47,1139.4,443,36570,6
38.5365,8,3673,0.207595,95.3121,459.125,443,36294,6
38.6523,8,3654,0.206974,94.5352,456.75,443,36080,6
39.1297,13,8770,0.332229,224.127,674.615,36768,443,6
42.7065,11,6954,0.257572,162.832,632.182,36114,443,6
42.7066,11,6954,0.257571,162.832,632.182,36034,443,6
42.7062,11,6954,0.257574,162.833,632.182,36254,443,6
42.7066,11,6954,0.257571,162.832,632.182,36038,443,6
42.706,11,6954,0.257575,162.834,632.182,36370,443,6
42.7058,11,6954,0.257576,162.835,632.182,36458,443,6
43.2109,20,7696,0.462846,178.103,384.8,59316,443,6
17.0249,2,172,0.117475,10.1028,86,443,32860,6
44.5579,67,78623,1.50366,1764.51,1173.48,443,36106,6
43.684,6,3509,0.13735,80.3268,584.833,443,35788,6
6.66795,3,182,0.449913,27.2947,60.6667,54828,443,6
37.5898,34,31096,0.9045,827.245,914.588,443,49238,6
43.218,12,7328,0.277662,169.559,610.667,36380,443,6
43.1373,89,101712,2.06318,2357.87,1142.83,443,36786,6
46.2903,12,7328,0.259234,158.305,610.667,36224,443,6
45.0761,7,3599,0.155293,79.8427,514.143,443,35970,6
46.3931,8,3677,0.172439,79.2574,459.625,443,36228,6
46.8454,7,3587,0.149428,76.571,512.429,443,36448,6
3.48708,9,2182,2.58096,625.739,242.444,42764,853,6
16.104,15,3077,0.931446,191.071,205.133,35014,853,6
8.90202,3,202,0.337002,22.6915,67.3333,443,54828,6
50.2679,86,101348,1.71083,2016.16,1178.47,443,36706,6
0,1,66,0,0,66,49402,443,6
5.54202,6,484,1.08264,87.3327,80.6667,58838,443,6
5.55275,6,484,1.08055,87.1641,80.6667,58880,443,6
5.57928,6,484,1.07541,86.7496,80.6667,57306,443,6
5.41782,6,484,1.10746,89.3348,80.6667,58856,443,6
52.0583,95,120310,1.82488,2311.06,1266.42,443,36304,6
5.44187,6,484,1.10256,88.94,80.6667,58784,443,6
5.5296,6,484,1.08507,87.5289,80.6667,58858,443,6
4.53302,6,484,1.32362,106.772,80.6667,52206,443,6
4.34676,500,49000,115.028,11272.8,98,0,0,1
5.47882,6,484,1.09513,88.3402,80.6667,46126,443,6
5.47688,6,484,1.09551,88.3714,80.6667,60658,443,6
5.53884,6,484,1.08326,87.383,80.6667,58828,443,6
52.3323,95,12368,1.81532,236.336,130.189,36304,443,6
5.56539,6,484,1.07809,86.966,80.6667,60676,443,6
4.53977,6,484,1.32165,106.613,80.6667,52192,443,6
4.20418,4,376,0.951433,89.4347,94,443,52380,6
4.25375,4,376,0.940347,88.3926,94,443,59464,6
4.17132,4,376,0.95893,90.1394,94,443,46608,6
4.1999,4,376,0.952404,89.526,94,443,52310,6
4.2262,4,376,0.946476,88.9688,94,443,32958,6
4.21547,4,376,0.948887,89.1954,94,443,59290,6
3.83237,4,376,1.04374,98.1116,94,443,60966,6
3.78266,5,470,1.32182,124.251,94,443,59168,6
3.78631,4,376,1.05644,99.3052,94,443,60244,6
3.78996,4,376,1.05542,99.2095,94,443,60242,6
3.83668,4,376,1.04257,98.0015,94,443,51718,6
3.66241,4,376,1.09218,102.665,94,443,51714,6
3.66386,4,376,1.09175,102.624,94,443,46314,6
3.65837,4,376,1.09338,102.778,94,443,60234,6
3.67494,4,376,1.08845,102.315,94,443,57568,6
3.69371,4,376,1.08292,101.795,94,443,60226,6
3.69401,4,376,1.08284,101.787,94,443,57556,6
3.70221,4,376,1.08044,101.561,94,443,60206,6
3.70222,4,376,1.08043,101.561,94,443,51694,6
3.7068,4,376,1.0791,101.435,94,443,46308,6
3.71593,4,376,1.07645,101.186,94,443,59152,6
3.53286,4,376,1.13223,106.429,94,443,59144,6
3.55919,4,376,1.12385,105.642,94,443,52062,6
3.56391,4,376,1.12236,105.502,94,443,60950,6
3.54801,4,376,1.12739,105.975,94,443,60162,6
3.56799,4,376,1.12108,105.381,94,443,46304,6
3.57014,4,376,1.1204,105.318,94,443,60936,6
3.5923,4,376,1.11349,104.668,94,443,60934,6
3.59313,4,376,1.11324,104.644,94,443,60136,6
3.57904,4,376,1.11762,105.056,94,443,60120,6
3.54702,4,376,1.12771,106.005,94,443,46284,6
3.61264,4,376,1.10722,104.079,94,443,57502,6
3.52007,4,376,1.13634,106.816,94,443,57494,6
3.55664,4,376,1.12466,105.718,94,443,60894,6
3.5614,4,376,1.12315,105.576,94,443,51658,6
3.5645,4,376,1.12218,105.485,94,443,46268,6
3.59352,4,376,1.11312,104.633,94,443,51692,6
3.65663,4,376,1.0939,102.827,94,443,59136,6
3.58114,4,376,1.11696,104.994,94,443,52040,6
6.74809,6,484,0.88914,71.724,80.6667,59372,443,6
3.7936,5,470,1.31801,123.893,94,443,59166,6
54.5104,115,10478,2.10969,192.22,91.113,35668,443,6
6.59925,6,484,0.909195,73.3417,80.6667,59324,443,6
3.78464,4,376,1.0569,99.349,94,443,59152,6
3.55078,4,376,1.12651,105.892,94,443,46276,6
6.23491,6,484,0.962324,77.6275,80.6667,59128,443,6
14.7263,4,360,0.271623,24.4461,90,443,42218,6
3.59308,4,376,1.11325,104.646,94,443,60920,6
6.76198,6,484,0.887315,71.5767,80.6667,59350,443,6
6.74659,6,484,0.889338,71.7399,80.6667,59404,443,6
3.68069,4,376,1.08675,102.155,94,443,57528,6
6.60068,6,484,0.908997,73.3258,80.6667,59414,443,6
3.69508,4,376,1.08252,101.757,94,443,60222,6
6.63987,6,484,0.903632,72.893,80.6667,46614,443,6
6.60849,6,484,0.907923,73.2391,80.6667,52320,443,6
6.61919,6,484,0.906456,73.1208,80.6667,46572,443,6
6.67673,6,484,0.898644,72.4906,80.6667,57756,443,6
6.77811,6,484,0.885202,71.4063,80.6667,51924,443,6
3.62544,4,376,1.10331,103.711,94,443,59132,6
6.7185,6,484,0.893056,72.0399,80.6667,52368,443,6
3.55752,4,376,1.12438,105.692,94,443,52074,6
6.49691,6,484,0.923516,74.4969,80.6667,60376,443,6
3.5913,4,376,1.1138,104.698,94,443,60178,6
6.60281,6,484,0.908704,73.3021,80.6667,57760,443,6
3.59259,4,376,1.1134,104.66,94,443,52038,6
3.5435,4,376,1.12883,106.11,94,443,52054,6
6.21695,6,484,0.965103,77.8517,80.6667,60110,443,6
3.59369,4,376,1.11306,104.628,94,443,52012,6
6.67574,6,484,0.898777,72.5013,80.6667,57752,443,6
6.62468,6,484,0.905704,73.0601,80.6667,57758,443,6
3.70067,4,376,1.08089,101.603,94,443,51710,6
5.9473,6,484,1.00886,81.3815,80.6667,59074,443,6
53.9643,10,5808,0.185308,107.627,580.8,58922,443,6
6.0389,6,484,0.993558,80.147,80.6667,60090,443,6
6.00666,6,484,0.998892,80.5773,80.6667,60878,443,6
5.97403,6,484,1.00435,81.0173,80.6667,57464,443,6
6.23861,6,484,0.961753,77.5814,80.6667,60116,443,6
6.63348,6,484,0.904503,72.9632,80.6667,59292,443,6
5.95446,6,484,1.00765,81.2836,80.6667,60068,443,6
5.98343,6,484,1.00277,80.89,80.6667,51948,443,6
6.02515,6,484,0.995826,80.33,80.6667,51650,443,6
6.60494,6,484,0.908411,73.2785,80.6667,32976,443,6
5.9582,6,484,1.00702,81.2326,80.6667,59070,443,6
5.97052,6,484,1.00494,81.0649,80.6667,60866,443,6
5.95354,6,484,1.0078,81.2961,80.6667,59100,443,6
6.02118,6,484,0.996482,80.3829,80.6667,51978,443,6
6.25657,6,484,0.958992,77.3587,80.6667,51680,443,6
6.12319,6,484,0.979881,79.0438,80.6667,57504,443,6
3.69991,4,376,1.08111,101.624,94,443,60220,6
6.59957,6,484,0.90915,73.3381,80.6667,51906,443,6
6.51418,6,484,0.921068,74.2995,80.6667,52236,443,6
6.66783,6,484,0.899843,72.5874,80.6667,60490,443,6
3.70036,4,376,1.08098,101.612,94,443,60190,6
53.9642,11,5894,0.203839,109.22,535.818,58934,443,6
6.64337,6,484,0.903155,72.8545,80.6667,46608,443,6
3.88987,5,470,1.28539,120.827,94,443,57576,6
6.67429,6,484,0.898972,72.517,80.6667,52310,443,6
6.7008,6,484,0.895415,72.2302,80.6667,59396,443,6
3.58651,4,376,1.11529,104.837,94,443,46282,6
6.70191,6,484,0.895267,72.2182,80.6667,46562,443,6
5.93696,6,484,1.01062,81.5232,80.6667,59078,443,6
5.9317,6,484,1.01151,81.5955,80.6667,60074,443,6
6.70265,6,484,0.895169,72.2103,80.6667,32922,443,6
6.70335,6,484,0.895074,72.2027,80.6667,59372,443,6
6.66904,6,484,0.899679,72.5741,80.6667,59290,443,6
6.68098,6,484,0.898072,72.4445,80.6667,57754,443,6
6.62399,6,484,0.905799,73.0678,80.6667,59302,443,6
6.67522,6,484,0.898846,72.5069,80.6667,32958,443,6
6.67109,6,484,0.899404,72.5519,80.6667,60470,443,6
6.6662,6,484,0.900062,72.605,80.6667,32960,443,6
6.6445,6,484,0.903003,72.8422,80.6667,46596,443,6
6.6722,6,484,0.899253,72.5398,80.6667,52326,443,6
6.65849,6,484,0.901105,72.6891,80.6667,51900,443,6
6.65804,6,484,0.901166,72.6941,80.6667,46626,443,6
6.8175,6,484,0.880088,70.9938,80.6667,60500,443,6
6.77972,6,484,0.884993,71.3894,80.6667,57810,443,6
6.80193,6,484,0.882103,71.1563,80.6667,57818,443,6
6.8303,6,484,0.878439,70.8607,80.6667,59338,443,6
6.80444,6,484,0.881777,71.13,80.6667,59434,443,6
4.23255,4,376,0.945056,88.8353,94,443,57752,6
6.73823,6,484,0.890442,71.829,80.6667,59464,443,6
6.69326,6,484,0.896424,72.3115,80.6667,52380,443,6
54.451,129,165047,2.3691,3031.11,1279.43,443,35668,6
4.56008,4,376,0.877178,82.4547,94,443,52168,6
4.66965,4,376,0.856596,80.52,94,443,33236,6
4.63645,4,376,0.862728,81.0965,94,443,46930,6
4.88747,4,376,0.818419,76.9314,94,443,59676,6
4.91085,4,376,0.814524,76.5652,94,443,52492,6
4.90484,4,376,0.81552,76.6589,94,443,58058,6
4.89239,4,376,0.817597,76.8541,94,443,59654,6
4.79837,4,376,0.833617,78.36,94,443,59630,6
7.54825,6,484,0.794886,64.1208,80.6667,52168,443,6
6.35849,7,438,1.10089,68.8843,62.5714,853,42764,6
7.73246,6,484,0.775949,62.5932,80.6667,33230,443,6
20.0968,14,3701,0.696628,184.158,264.357,853,35014,6
54.8655,164,215087,2.98913,3920.26,1311.51,443,35856,6
7.28758,6,484,0.823318,66.4143,80.6667,33134,443,6
4.90734,4,376,0.815106,76.62,94,443,60750,6
55.0843,132,14289,2.39633,259.403,108.25,35856,443,6
7.64016,6,484,0.785324,63.3495,80.6667,33236,443,6
4.84651,4,376,0.825336,77.5816,94,443,52500,6
7.6859,6,484,0.78065,62.9725,80.6667,59676,443,6
7.70052,6,484,0.779168,62.8529,80.6667,60730,443,6
7.5525,6,484,0.794439,64.0847,80.6667,58096,443,6
54.8572,91,116196,1.65885,2118.16,1276.88,443,35698,6
7.70457,6,484,0.778758,62.8199,80.6667,52492,443,6
7.59251,6,484,0.790253,63.7471,80.6667,46930,443,6
54.9371,85,9854,1.54723,179.369,115.929,35698,443,6
7.67901,6,484,0.781351,63.029,80.6667,60750,443,6
7.66931,6,484,0.782339,63.1087,80.6667,33234,443,6
7.65243,6,484,0.784065,63.2479,80.6667,58058,443,6
7.60407,6,484,0.789051,63.6501,80.6667,46944,443,6
7.64336,6,484,0.784995,63.3229,80.6667,59654,443,6
7.62961,6,484,0.78641,63.4371,80.6667,46894,443,6
7.70094,6,484,0.779126,62.8495,80.6667,60718,443,6
7.62856,6,484,0.786518,63.4458,80.6667,52500,443,6
7.68082,6,484,0.781167,63.0141,80.6667,59610,443,6
7.56972,6,484,0.792632,63.939,80.6667,59622,443,6
7.58988,6,484,0.790526,63.7691,80.6667,59630,443,6
3.00289,4,860,1.33205,286.39,215,48636,1900,17
7.40616,7,602,0.945159,81.2836,86,56918,853,6
2.62973,3,282,1.1408,107.235,94,853,56918,6
32.6655,7,602,0.214293,18.4292,86,55498,443,6
7.77072,6,484,0.772129,62.2851,80.6667,46902,443,6
0.601009,3,3876,4.99161,6449.15,1292,56586,443,17
11.7892,7,558,0.593763,47.3314,79.7143,60626,443,6
11.6407,7,558,0.601339,47.9353,79.7143,60578,443,6
11.7822,7,558,0.594115,47.3595,79.7143,33098,443,6
11.7226,7,558,0.597139,47.6005,79.7143,57820,443,6
11.7174,7,558,0.597402,47.6215,79.7143,59600,443,6
11.6734,7,558,0.599652,47.8009,79.7143,59484,443,6
11.7275,7,558,0.596889,47.5806,79.7143,52070,443,6
11.7382,7,558,0.596346,47.5373,79.7143,46816,443,6
11.7677,7,558,0.594849,47.418,79.7143,60666,443,6
2.2068,2,188,0.906291,85.1913,94,853,46064,6
11.7704,7,558,0.594713,47.4072,79.7143,60684,443,6
11.6092,7,558,0.60297,48.0653,79.7143,46800,443,6
11.6393,7,558,0.601409,47.9409,79.7143,57782,443,6
9.24107,5,470,0.541063,50.8599,94,443,60626,6
11.6257,7,558,0.602116,47.9973,79.7143,60444,443,6
11.7114,7,558,0.597708,47.6458,79.7143,51918,443,6
11.7275,7,558,0.596889,47.5806,79.7143,33194,443,6
58.5852,53,8736,0.904666,149.116,164.83,36410,443,6
11.7052,7,558,0.598026,47.6712,79.7143,58022,443,6
11.6318,7,558,0.601799,47.9719,79.7143,59356,443,6
11.6897,7,558,0.59882,47.7345,79.7143,51970,443,6
11.716,7,558,0.597475,47.6273,79.7143,60702,443,6
11.7646,7,558,0.595003,47.4302,79.7143,60676,443,6
11.7104,7,558,0.597757,47.6498,79.7143,46566,443,6
11.6331,7,558,0.60173,47.9665,79.7143,57846,443,6
11.681,7,558,0.599263,47.7698,79.7143,46740,443,6
11.704,7,558,0.598087,47.6761,79.7143,59582,443,6
11.7239,7,558,0.597069,47.5949,79.7143,59610,443,6
11.7393,7,558,0.596287,47.5326,79.7143,33178,443,6
11.7707,7,558,0.594695,47.4057,79.7143,46866,443,6
11.7357,7,558,0.59647,47.5472,79.7143,60482,443,6
11.7421,7,558,0.596143,47.5211,79.7143,52442,443,6
11.7428,7,558,0.596109,47.5184,79.7143,32906,443,6
11.704,7,558,0.598084,47.6759,79.7143,57986,443,6
58.3001,44,51266,0.754716,879.347,1165.14,443,36410,6
11.6934,7,558,0.598627,47.7191,79.7143,58028,443,6
11.7334,7,558,0.596585,47.5564,79.7143,33152,443,6
11.6983,7,558,0.598376,47.6991,79.7143,46650,443,6
11.6908,7,558,0.598763,47.73,79.7143,52348,443,6
11.6604,7,558,0.600321,47.8541,79.7143,33032,443,6
11.6757,7,558,0.599534,47.7914,79.7143,51978,443,6
11.6303,7,558,0.601874,47.9779,79.7143,51986,443,6
11.6199,7,558,0.602415,48.0211,79.7143,59508,443,6
11.6776,7,558,0.599438,47.7837,79.7143,60600,443,6
11.6199,7,558,0.602414,48.021,79.7143,57940,443,6
11.6245,7,558,0.602179,48.0023,79.7143,57944,443,6
11.7195,7,558,0.597293,47.6128,79.7143,57968,443,6
11.7817,7,558,0.594143,47.3617,79.7143,52024,443,6
11.6939,7,558,0.598605,47.7173,79.7143,57976,443,6
11.708,7,558,0.597879,47.6595,79.7143,46850,443,6
6.54109,5,434,0.764399,66.3498,86.8,46064,853,6
11.7321,7,558,0.596652,47.5617,79.7143,52078,443,6
11.73,7,558,0.596758,47.5701,79.7143,59528,443,6
11.7364,7,558,0.596438,47.5446,79.7143,33136,443,6
11.7841,7,558,0.594019,47.3518,79.7143,52090,443,6
11.7477,7,558,0.59586,47.4985,79.7143,33166,443,6
11.7014,7,558,0.598221,47.6868,79.7143,52138,443,6
11.7446,7,558,0.596019,47.5112,79.7143,58042,443,6
11.7563,7,558,0.595424,47.4638,79.7143,33216,443,6
11.7373,7,558,0.596388,47.5406,79.7143,59574,443,6
11.7136,7,558,0.597595,47.6369,79.7143,60510,443,6
4.3371,7,462,1.61398,106.523,66,38300,853,6
10.7859,5,470,0.463568,43.5754,94,443,52178,6
11.975,7,558,0.58455,46.597,79.7143,60844,443,6
11.9501,7,558,0.585767,46.694,79.7143,33332,443,6
11.9571,7,558,0.585428,46.667,79.7143,60836,443,6
11.9238,7,558,0.587059,46.797,79.7143,58144,443,6
11.9235,7,558,0.587075,46.7982,79.7143,58130,443,6
11.9621,7,558,0.585181,46.6473,79.7143,47032,443,6
11.987,7,558,0.583966,46.5504,79.7143,52218,443,6
11.9453,7,558,0.586006,46.713,79.7143,52216,443,6
11.971,7,558,0.584749,46.6128,79.7143,47028,443,6
12.0931,7,558,0.578841,46.1419,79.7143,52668,443,6
11.9806,7,558,0.584279,46.5754,79.7143,59788,443,6
12.0612,7,558,0.580372,46.2639,79.7143,52652,443,6
12.042,7,558,0.581299,46.3378,79.7143,52644,443,6
12.1421,7,558,0.576509,45.956,79.7143,52636,443,6
11.9619,7,558,0.585193,46.6483,79.7143,60832,443,6
